163,وإذا,134,1,1
164,لقوا,2,1,1
165,الذين,811,183,1
166,ءامنوا,263,1,1
167,قالوا,250,10,2
168,ءامنا,37,2,1
169,وإذا,134,1,0
170,خلوا,7,0,0
171,إلىٰ,265,0,0
172,شيٰطينهم,1,0,0
173,قالوا,250,14,0
174,إنا,156,2,0
175,معكم,26,0,0
176,إنما,113,2,0
177,نحن,65,0,0
178,مستهزءون,1,0,0
179,الله,2260,0,0
180,يستهزئ,1,0,0
181,بهم,41,0,0
182,ويمدهم,1,0,0
183,فى,1182,4,4
184,طغيٰنهم,5,4,0
185,يعمهون,7,1,1
186,أولٰئك,133,25,2
187,الذين,811,3,1
188,اشتروا,6,1,1
189,الضلٰلة,6,1,0
190,بالهدىٰ,7,0,0
191,فما,86,0,0
192,ربحت,1,0,0
193,تجٰرتهم,1,0,0
194,وما,646,15,2
195,كانوا,229,2,0
196,مهتدين,3,0,0
197,مثلهم,5,0,0
198,كمثل,13,1,0
199,الذى,267,0,0
200,استوقد,1,0,0
201,نارا,18,0,0
202,فلما,101,0,0
203,أضاءت,1,0,0
204,ما,1009,0,0
205,حوله,5,0,0
206,ذهب,11,0,0
207,الله,2260,0,0
208,بنورهم,1,0,0
209,وتركهم,1,0,0
210,فى,1182,4,0
211,ظلمٰت,8,0,0
212,لا,812,4,0
213,يبصرون,11,0,0
214,صم,3,1,1
215,بكم,37,1,1
216,عمى,4,1,1
217,فهم,41,14,0
218,لا,812,3,0
219,يرجعون,22,0,0
220,أو,280,0,0
221,كصيب,1,0,0
222,من,2759,50,0
223,السماء,109,0,0
224,فيه,127,0,0
225,ظلمٰت,8,0,0
226,ورعد,1,0,0
227,وبرق,1,0,0
228,يجعلون,2,0,0
229,أصٰبعهم,2,1,1
230,فى,1182,2,0
231,ءاذانهم,7,0,0
232,من,2759,0,0
233,الصوٰعق,2,0,0
234,حذر,2,1,0
235,الموت,35,0,0
236,والله,240,0,0
237,محيط,7,0,0
238,بالكٰفرين,3,0,0
239,يكاد,6,0,0
240,البرق,3,0,0
241,يخطف,1,0,0
242,أبصٰرهم,9,0,0
243,كلما,12,0,0
244,أضاء,1,0,0
245,لهم,373,0,0
246,مشوا,1,0,0
247,فيه,127,0,0
248,وإذا,134,0,0
249,أظلم,17,0,0
250,عليهم,214,0,0
251,قاموا,4,0,0
252,ولو,111,16,11
253,شاء,56,27,0
254,الله,2260,0,0
255,لذهب,2,0,0
256,بسمعهم,1,0,0
257,وأبصٰرهم,4,0,0
258,إن,966,204,8
259,الله,2260,38,17
260,علىٰ,428,55,51
261,كل,245,86,32
262,شيء,190,32,2
263,قدير,37,2,0
264,يٰأيها,142,19,0
265,الناس,178,0,0
266,اعبدوا,17,0,0
267,ربكم,102,2,1
268,الذى,267,8,0
269,خلقكم,18,0,0
270,والذين,164,6,0
271,من,2759,17,1
272,قبلكم,18,1,1
273,لعلكم,59,5,0
274,تتقون,19,0,0
275,الذى,267,14,10
276,جعل,45,16,5
277,لكم,337,5,0
278,الأرض,287,0,0
279,فرٰشا,1,0,0
280,والسماء,9,1,0
281,بناء,3,0,0
282,وأنزل,12,2,2
283,من,2759,50,19
284,السماء,109,19,1
285,ماء,35,1,1
286,فأخرج,3,1,1
287,به,327,26,1
288,من,2759,4,1
289,الثمرٰت,11,1,1
290,رزقا,15,1,0
291,لكم,337,0,0
292,فلا,156,0,0
293,تجعلوا,5,1,0
294,لله,116,2,0
295,أندادا,6,0,0
296,وأنتم,45,4,0
297,تعلمون,56,0,0
298,وإن,254,5,0
299,كنتم,188,5,1
300,فى,1182,1,0
301,ريب,17,0,0
302,مما,111,0,0
303,نزلنا,6,0,0
304,علىٰ,428,1,0
305,عبدنا,6,0,0
306,فأتوا,10,1,0
307,بسورة,2,0,0
308,من,2759,1,0
309,مثله,11,1,0
310,وادعوا,4,0,0
311,شهداءكم,2,0,0
312,من,2759,82,70
313,دون,91,71,3
314,الله,2260,51,6
315,إن,966,79,27
316,كنتم,188,27,2
317,صٰدقين,31,2,1
318,فإن,168,11,1
319,لم,177,2,0
320,تفعلوا,9,0,0
321,ولن,22,0,0
322,تفعلوا,9,0,0
323,فاتقوا,17,0,0
324,النار,102,4,0
325,التى,57,0,0
326,وقودها,2,1,1
327,الناس,178,1,0
328,والحجارة,2,0,0
329,أعدت,4,1,0
330,للكٰفرين,23,0,0
331,وبشر,11,2,1
332,الذين,811,183,35
333,ءامنوا,263,49,49
334,وعملوا,53,52,0
335,الصٰلحٰت,61,2,2
336,أن,638,7,0
337,لهم,373,8,5
338,جنٰت,62,26,25
339,تجرى,48,38,33
340,من,2759,34,33
341,تحتها,36,34,0
342,الأنهٰر,43,0,0
343,كلما,12,0,0
344,رزقوا,1,0,0
345,منها,86,1,0
346,من,2759,0,0
347,ثمرة,1,0,0
348,رزقا,15,0,0
349,قالوا,250,5,0
350,هٰذا,190,7,0
351,الذى,267,0,0
352,رزقنا,1,0,0
353,من,2759,91,0
354,قبل,118,0,0
355,وأتوا,2,0,0
356,به,327,0,0
357,متشٰبها,3,0,0
358,ولهم,43,2,0
359,فيها,241,1,1
360,أزوٰج,7,1,0
361,مطهرة,5,0,0
362,وهم,137,4,0
363,فيها,241,18,1
364,خٰلدون,24,1,0
365,إن,966,204,28
366,الله,2260,62,0
367,لا,812,1,0
368,يستحي,2,0,0
369,أن,638,0,0
370,يضرب,4,0,0
371,مثلا,20,0,0
372,ما,1009,0,0
373,بعوضة,1,0,0
374,فما,86,0,0
375,فوقها,3,0,0
376,فأما,22,9,5
377,الذين,811,183,0
378,ءامنوا,263,0,0
379,فيعلمون,1,0,0
380,أنه,23,3,2
381,الحق,109,16,3
382,من,2759,15,0
383,ربهم,111,0,0
384,وأما,28,8,2
385,الذين,811,133,0
386,كفروا,189,0,0
387,فيقولون,1,0,0
388,ماذا,22,1,1
389,أراد,18,3,1
390,الله,2260,2,1
391,بهٰذا,14,1,0
392,مثلا,20,0,0
393,يضل,17,2,0
394,به,327,1,0
395,كثيرا,46,0,0
396,ويهدى,9,0,0
397,به,327,1,0
398,كثيرا,46,1,0
399,وما,646,0,0
400,يضل,17,2,0
401,به,327,3,0
402,إلا,664,0,0
403,الفٰسقين,11,0,0
404,الذين,811,0,0
405,ينقضون,4,1,1
406,عهد,8,2,1
407,الله,2260,70,6
408,من,2759,83,1
409,بعد,146,1,1
410,ميثٰقه,2,1,1
411,ويقطعون,2,1,1
412,ما,1009,2,2
413,أمر,41,14,2
414,الله,2260,11,2
415,به,327,4,2
416,أن,638,2,1
417,يوصل,3,1,1
418,ويفسدون,2,1,1
419,فى,1182,175,1
420,الأرض,287,1,0
421,أولٰئك,133,19,3
422,هم,261,9,0
423,الخٰسرون,11,0,0
424,كيف,62,0,0
425,تكفرون,12,0,0
426,بالله,139,0,0
427,وكنتم,8,0,0
428,أموٰتا,2,0,0
429,فأحيٰكم,1,0,0
430,ثم,340,3,3
431,يميتكم,4,3,2
432,ثم,340,2,0
433,يحييكم,5,1,0
434,ثم,340,4,2
435,إليه,76,3,0
436,ترجعون,19,0,0
437,هو,264,27,1
438,الذى,267,20,0
439,خلق,82,2,0
440,لكم,337,6,3
441,ما,1009,68,6
442,فى,1182,175,8
443,الأرض,287,8,1
444,جميعا,49,5,0
445,ثم,340,7,1
446,استوىٰ,9,1,1
447,إلى,165,3,0
448,السماء,109,0,0
449,فسوىٰهن,1,0,0
450,سبع,14,3,0
451,سمٰوٰت,4,0,0
452,وهو,171,3,2
453,بكل,34,24,15
454,شيء,190,15,0
455,عليم,106,0,0
456,وإذ,72,15,1
457,قال,412,5,2
458,ربك,220,2,2
459,للملٰئكة,9,2,0
460,إنى,131,0,0
461,جاعل,2,0,0
462,فى,1182,175,0
463,الأرض,287,0,0
464,خليفة,2,0,0
465,قالوا,250,0,0
466,أتجعل,1,0,0
467,فيها,241,17,0
468,من,2759,0,0
469,يفسد,1,0,0
470,فيها,241,0,0
471,ويسفك,1,0,0
472,الدماء,1,0,0
473,ونحن,15,0,0
474,نسبح,1,0,0
475,بحمدك,1,0,0
476,ونقدس,1,0,0
477,لك,71,1,0
478,قال,412,9,0
479,إنى,131,2,0
480,أعلم,55,1,0
481,ما,1009,28,10
482,لا,812,20,0
483,تعلمون,56,0,0
484,وعلم,2,0,0
485,ءادم,15,0,0
486,الأسماء,5,0,0
487,كلها,5,0,0
488,ثم,340,0,0
489,عرضهم,1,0,0
490,على,258,0,0
491,الملٰئكة,38,0,0
492,فقال,27,0,0
493,أنبـٔونى,1,0,0
494,بأسماء,1,0,0
495,هٰؤلاء,41,0,0
496,إن,966,79,27
497,كنتم,188,27,0
498,صٰدقين,31,0,0
499,قالوا,250,2,0
500,سبحٰنك,9,0,0
501,لا,812,1,1
502,علم,60,1,0
503,لنا,83,0,0
504,إلا,664,34,0
505,ما,1009,0,0
506,علمتنا,1,0,0
507,إنك,50,12,0
508,أنت,55,0,0
509,العليم,32,3,0
510,الحكيم,42,1,0
511,قال,412,1,0
512,يٰـٔادم,4,0,0
513,أنبئهم,1,0,0
514,بأسمائهم,2,0,0
515,فلما,101,0,0
516,أنبأهم,1,0,0
517,بأسمائهم,2,0,0
518,قال,412,4,3
519,ألم,78,4,2
520,أقل,6,2,1
521,لكم,337,2,1
522,إنى,131,2,0
523,أعلم,55,0,0
524,غيب,6,5,5
525,السمٰوٰت,182,132,0
526,والأرض,157,0,0
527,وأعلم,3,0,0
528,ما,1009,2,2
529,تبدون,3,2,0
530,وما,646,2,0
531,كنتم,188,1,0
532,تكتمون,5,0,0
533,وإذ,72,5,3
534,قلنا,14,4,4
535,للملٰئكة,9,4,4
536,اسجدوا,6,4,4
537,لءادم,5,4,4
538,فسجدوا,5,4,4
539,إلا,664,6,2
540,إبليس,9,2,0
541,أبىٰ,3,0,0
542,واستكبر,3,0,0
543,وكان,84,1,1
544,من,2759,4,0
545,الكٰفرين,52,0,0
546,وقلنا,6,0,0
547,يٰـٔادم,4,0,0
548,اسكن,2,1,1
549,أنت,55,1,1
550,وزوجك,2,1,0
551,الجنة,55,0,0
552,وكلا,10,0,0
553,منها,86,0,0
554,رغدا,3,0,0
555,حيث,29,1,1
556,شئتما,2,1,1
557,ولا,658,1,1
558,تقربا,2,1,1
559,هٰذه,46,2,1
560,الشجرة,7,1,1
561,فتكونا,2,1,1
562,من,2759,5,0
563,الظٰلمين,64,0,0
564,فأزلهما,1,0,0
565,الشيطٰن,63,0,0
566,عنها,24,0,0
567,فأخرجهما,1,0,0
568,مما,111,0,0
569,كانا,2,0,0
570,فيه,127,0,0
571,وقلنا,6,0,0
572,اهبطوا,4,1,1
573,بعضكم,20,5,2
574,لبعض,9,3,1
575,عدو,23,1,1
576,ولكم,19,2,1
577,فى,1182,175,1
578,الأرض,287,1,1
579,مستقر,5,1,1
580,ومتٰع,3,2,2
581,إلىٰ,265,6,0
582,حين,29,0,0
583,فتلقىٰ,2,0,0
584,ءادم,15,2,0
585,من,2759,13,0
586,ربه,73,0,0
587,كلمٰت,3,0,0
588,فتاب,5,1,0
589,عليه,146,0,0
590,إنه,147,18,1
591,هو,264,3,3
592,التواب,6,5,0
593,الرحيم,143,0,0
594,قلنا,14,0,0
595,اهبطوا,4,0,0
596,منها,86,1,0
597,جميعا,49,0,0
598,فإما,7,1,1
599,يأتينكم,3,1,1
600,منى,11,1,1
601,هدى,36,1,0
602,فمن,90,0,0
603,تبع,4,0,0
604,هداى,2,1,0
605,فلا,156,4,4
606,خوف,16,11,11
607,عليهم,214,14,11
608,ولا,658,31,12
609,هم,261,12,2
610,يحزنون,13,2,0
611,والذين,164,19,5
612,كفروا,189,7,6
613,وكذبوا,10,7,4
614,بـٔايٰتنا,57,4,4
615,أولٰئك,133,15,5
616,أصحٰب,62,19,9
617,النار,102,10,9
618,هم,261,15,15
619,فيها,241,18,0
620,خٰلدون,24,0,0
621,يٰبنى,20,5,2
622,إسرٰءيل,42,2,2
623,اذكروا,9,2,2
624,نعمتى,6,2,2
625,التى,57,4,2
626,أنعمت,7,2,0
627,عليكم,164,0,0
628,وأوفوا,5,0,0
629,بعهدى,1,0,0
630,أوف,1,0,0
631,بعهدكم,1,0,0
632,وإيٰى,3,0,0
633,فارهبون,2,0,0
634,وءامنوا,7,1,0
635,بما,296,1,0
636,أنزلت,9,0,0
637,مصدقا,11,9,1
638,لما,74,2,0
639,معكم,26,1,0
640,ولا,658,7,0
641,تكونوا,21,0,0
642,أول,20,0,0
643,كافر,3,0,0
644,به,327,3,0
645,ولا,658,2,1
646,تشتروا,3,1,1
647,بـٔايٰتى,4,1,1
648,ثمنا,10,8,0
649,قليلا,55,0,0
650,وإيٰى,3,0,0
651,فاتقون,4,0,0
652,ولا,658,0,0
653,تلبسوا,1,0,0
654,الحق,109,1,0
655,بالبٰطل,9,0,0
656,وتكتموا,1,0,0
657,الحق,109,1,1
658,وأنتم,45,4,0
659,تعلمون,56,0,0
660,وأقيموا,11,7,5
661,الصلوٰة,58,11,11
662,وءاتوا,15,11,0
663,الزكوٰة,26,0,0
664,واركعوا,1,0,0
665,مع,58,1,0
666,الرٰكعين,2,0,0
667,أتأمرون,1,0,0
668,الناس,178,0,0
669,بالبر,2,0,0
670,وتنسون,2,0,0
671,أنفسكم,38,0,0
672,وأنتم,45,0,0
673,تتلون,1,0,0
674,الكتٰب,163,0,0
675,أفلا,45,12,0
676,تعقلون,24,0,0
677,واستعينوا,1,0,0
678,بالصبر,4,1,0
679,والصلوٰة,3,0,0
680,وإنها,2,0,0
681,لكبيرة,2,1,1
682,إلا,664,7,0
683,على,258,0,0
684,الخٰشعين,1,0,0
685,الذين,811,1,1
686,يظنون,5,1,1
687,أنهم,41,1,0
688,ملٰقوا,3,1,0
689,ربهم,111,0,0
690,وأنهم,5,0,0
691,إليه,76,1,0
692,رٰجعون,4,0,0
693,يٰبنى,20,5,2
694,إسرٰءيل,42,2,2
695,اذكروا,9,2,2
696,نعمتى,6,2,2
697,التى,57,4,2
698,أنعمت,7,2,1
699,عليكم,164,1,1
700,وأنى,2,1,1
701,فضلتكم,2,1,1
702,على,258,7,1
703,العٰلمين,61,1,1
704,واتقوا,42,2,1
705,يوما,16,2,1
706,لا,812,1,1
707,تجزى,2,1,1
708,نفس,47,1,1
709,عن,223,1,1
710,نفس,47,3,2
711,شيـٔا,77,13,1
712,ولا,658,1,1
713,يقبل,6,1,0
714,منها,86,0,0
715,شفٰعة,6,1,0
716,ولا,658,0,0
717,يؤخذ,4,1,0
718,منها,86,1,1
719,عدل,7,1,0
720,ولا,658,31,5
721,هم,261,5,1
722,ينصرون,13,1,0
723,وإذ,72,0,0
724,نجينٰكم,1,0,0
725,من,2759,4,3
726,ءال,22,12,2
727,فرعون,65,2,2
728,يسومونكم,3,2,2
729,سوء,30,8,0
730,العذاب,85,0,0
731,يذبحون,1,0,0
732,أبناءكم,4,2,2
733,ويستحيون,3,2,2
734,نساءكم,3,2,2
735,وفى,33,2,2
736,ذٰلكم,44,2,2
737,بلاء,4,2,2
738,من,2759,30,2
739,ربكم,102,2,1
740,عظيم,49,1,0
741,وإذ,72,0,0
742,فرقنا,1,0,0
743,بكم,37,0,0
744,البحر,23,0,0
745,فأنجينٰكم,1,0,0
746,وأغرقنا,4,1,1
747,ءال,22,12,0
748,فرعون,65,0,0
749,وأنتم,45,2,0
750,تنظرون,7,0,0
751,وإذ,72,0,0
752,وٰعدنا,1,0,0
753,موسىٰ,91,0,0
754,أربعين,4,1,0
755,ليلة,8,0,0
756,ثم,340,1,1
757,اتخذتم,4,1,1
758,العجل,6,2,1
759,من,2759,18,1
760,بعده,21,1,1
761,وأنتم,45,1,0
762,ظٰلمون,7,0,0
763,ثم,340,0,0
764,عفونا,1,0,0
765,عنكم,24,2,0
766,من,2759,83,11
767,بعد,146,22,0
768,ذٰلك,280,0,0
769,لعلكم,59,7,0
770,تشكرون,19,0,0
771,وإذ,72,0,0
772,ءاتينا,19,9,8
773,موسى,14,9,0
774,الكتٰب,163,0,0
775,والفرقان,2,0,0
776,لعلكم,59,4,0
777,تهتدون,6,0,0
778,وإذ,72,15,5
779,قال,412,9,5
780,موسىٰ,91,6,2
781,لقومه,13,3,0
782,يٰقوم,38,0,0
783,إنكم,31,0,0
784,ظلمتم,2,0,0
785,أنفسكم,38,0,0
786,باتخاذكم,1,0,0
787,العجل,6,0,0
788,فتوبوا,1,0,0
789,إلىٰ,265,0,0
790,بارئكم,2,0,0
791,فاقتلوا,2,0,0
792,أنفسكم,38,0,0
793,ذٰلكم,44,6,6
794,خير,116,18,0
795,لكم,337,0,0
796,عند,119,0,0
797,بارئكم,2,0,0
798,فتاب,5,2,0
799,عليكم,164,0,0
800,إنه,147,18,1
801,هو,264,3,3
802,التواب,6,5,0
803,الرحيم,143,1,0
804,وإذ,72,1,1
805,قلتم,9,1,1
806,يٰموسىٰ,22,1,0
807,لن,59,4,1
808,نؤمن,10,1,1
809,لك,71,1,0
810,حتىٰ,142,0,0
811,نرى,2,0,0
812,الله,2260,1,0
813,جهرة,3,0,0
814,فأخذتكم,1,0,0
815,الصٰعقة,3,0,0
816,وأنتم,45,2,0
817,تنظرون,7,0,0
818,ثم,340,0,0
819,بعثنٰكم,1,0,0
820,من,2759,83,0
821,بعد,146,0,0
822,موتكم,1,0,0
823,لعلكم,59,7,0
824,تشكرون,19,0,0
825,وظللنا,2,0,0
826,عليكم,164,0,0
827,الغمام,2,0,0
828,وأنزلنا,12,0,0
829,عليكم,164,1,1
830,المن,3,2,2
831,والسلوىٰ,3,2,2
832,كلوا,15,6,3
833,من,2759,4,4
834,طيبٰت,7,5,3
835,ما,1009,5,1
836,رزقنٰكم,7,1,1
837,وما,646,1,1
838,ظلمونا,2,1,1
839,ولٰكن,112,7,6
840,كانوا,229,6,6
841,أنفسهم,72,8,1
842,يظلمون,28,1,0
843,وإذ,72,5,0
844,قلنا,14,0,0
845,ادخلوا,13,0,0
846,هٰذه,46,4,0
847,القرية,10,0,0
848,فكلوا,7,2,0
849,منها,86,2,1
850,حيث,29,1,0
851,شئتم,5,0,0
852,رغدا,3,0,0
853,وادخلوا,3,1,1
854,الباب,6,2,0
855,سجدا,11,0,0
856,وقولوا,8,1,0
857,حطة,2,0,0
858,نغفر,2,1,0
859,لكم,337,0,0
860,خطٰيٰكم,2,0,0
861,وسنزيد,1,0,0
862,المحسنين,30,1,1
863,فبدل,2,1,1
864,الذين,811,23,0
865,ظلموا,42,0,0
866,قولا,19,1,1
867,غير,69,4,1
868,الذى,267,1,1
869,قيل,34,19,0
870,لهم,373,0,0
871,فأنزلنا,3,0,0
872,على,258,20,0
873,الذين,811,23,0
874,ظلموا,42,0,0
875,رجزا,3,2,2
876,من,2759,50,2
877,السماء,109,2,2
878,بما,296,41,4
879,كانوا,229,4,1
880,يفسقون,5,1,0
881,وإذ,72,0,0
882,استسقىٰ,1,0,0
883,موسىٰ,91,6,0
884,لقومه,13,0,0
885,فقلنا,6,0,0
886,اضرب,3,2,1
887,بعصاك,3,1,0
888,الحجر,3,0,0
889,فانفجرت,1,0,0
890,منه,88,1,1
891,اثنتا,2,1,1
892,عشرة,5,1,1
893,عينا,6,1,1
894,قد,126,2,1
895,علم,60,1,1
896,كل,245,2,1
897,أناس,5,1,0
898,مشربهم,2,0,0
899,كلوا,15,3,0
900,واشربوا,6,0,0
901,من,2759,4,0
902,رزق,6,0,0
903,الله,2260,24,1
904,ولا,658,4,4
905,تعثوا,5,4,4
906,فى,1182,175,4
907,الأرض,287,4,0
908,مفسدين,5,0,0
909,وإذ,72,1,1
910,قلتم,9,1,1
911,يٰموسىٰ,22,1,0
912,لن,59,0,0
913,نصبر,1,0,0
914,علىٰ,428,3,0
915,طعام,11,0,0
916,وٰحد,18,0,0
917,فادع,2,0,0
918,لنا,83,5,0
919,ربك,220,0,0
920,يخرج,17,0,0
921,لنا,83,0,0
922,مما,111,1,1
923,تنبت,3,1,0
924,الأرض,287,9,0
925,من,2759,0,0
926,بقلها,1,0,0
927,وقثائها,1,0,0
928,وفومها,1,0,0
929,وعدسها,1,0,0
930,وبصلها,1,0,0
931,قال,412,0,0
932,أتستبدلون,1,0,0
933,الذى,267,2,0
934,هو,264,0,0
935,أدنىٰ,8,0,0
936,بالذى,11,1,0
937,هو,264,4,0
938,خير,116,0,0
939,اهبطوا,4,0,0
940,مصرا,1,0,0
941,فإن,168,0,0
942,لكم,337,6,0
943,ما,1009,0,0
944,سألتم,1,0,0
945,وضربت,2,1,0
946,عليهم,214,1,0
947,الذلة,2,0,0
948,والمسكنة,1,0,0
949,وباءو,2,1,1
950,بغضب,4,2,2
951,من,2759,88,1
952,الله,2260,8,1
953,ذٰلك,280,19,1
954,بأنهم,26,2,1
955,كانوا,229,4,1
956,يكفرون,12,2,2
957,بـٔايٰت,34,22,2
958,الله,2260,2,1
959,ويقتلون,5,1,1
960,النبين,9,1,0
961,بغير,41,8,0
962,الحق,109,0,0
963,ذٰلك,280,5,2
964,بما,296,2,2
965,عصوا,3,2,2
966,وكانوا,35,2,0
967,يعتدون,3,0,0
968,إن,966,83,15
969,الذين,811,183,4
970,ءامنوا,263,4,2
971,والذين,164,2,0
972,هادوا,10,0,0
973,والنصٰرىٰ,5,0,0
974,والصٰبـٔين,2,0,0
975,من,2759,10,3
976,ءامن,27,5,4
977,بالله,139,18,18
978,واليوم,23,21,1
979,الءاخر,29,1,1
980,وعمل,11,9,0
981,صٰلحا,36,0,0
982,فلهم,6,1,1
983,أجرهم,12,4,4
984,عند,119,18,3
985,ربهم,111,3,3
986,ولا,658,4,4
987,خوف,16,11,11
988,عليهم,214,14,11
989,ولا,658,31,12
990,هم,261,12,0
991,يحزنون,13,0,0
992,وإذ,72,4,2
993,أخذنا,12,2,1
994,ميثٰقكم,4,1,1
995,ورفعنا,5,1,1
996,فوقكم,6,1,1
997,الطور,7,1,1
998,خذوا,5,2,2
999,ما,1009,2,2
1000,ءاتينٰكم,3,2,1
1001,بقوة,6,1,1
1002,واذكروا,13,1,1
1003,ما,1009,4,1
1004,فيه,127,2,1
1005,لعلكم,59,5,1
1006,تتقون,19,1,0
1007,ثم,340,1,0
1008,توليتم,8,1,0
1009,من,2759,83,11
1010,بعد,146,22,0
1011,ذٰلك,280,0,0
1012,فلولا,13,0,0
1013,فضل,31,17,5
1014,الله,2260,20,5
1015,عليكم,164,5,0
1016,ورحمته,7,0,0
1017,لكنتم,1,0,0
1018,من,2759,9,0
1019,الخٰسرين,13,0,0
1020,ولقد,129,1,0
1021,علمتم,6,0,0
1022,الذين,811,0,0
1023,اعتدوا,1,0,0
1024,منكم,107,0,0
1025,فى,1182,2,0
1026,السبت,5,0,0
1027,فقلنا,6,0,0
1028,لهم,373,1,1
1029,كونوا,9,1,1
1030,قردة,2,1,0
1031,خٰسـٔين,2,0,0
1032,فجعلنٰها,2,0,0
1033,نكٰلا,2,0,0
1034,لما,74,9,0
1035,بين,80,0,0
1036,يديها,1,0,0
1037,وما,646,0,0
1038,خلفها,1,0,0
1039,وموعظة,5,3,0
1040,للمتقين,18,0,0
1041,وإذ,72,15,5
1042,قال,412,9,5
1043,موسىٰ,91,6,0
1044,لقومه,13,0,0
1045,إن,966,204,1
1046,الله,2260,1,1
1047,يأمركم,5,2,0
1048,أن,638,0,0
1049,تذبحوا,1,0,0
1050,بقرة,4,0,0
1051,قالوا,250,0,0
1052,أتتخذنا,1,0,0
1053,هزوا,11,0,0
1054,قال,412,0,0
1055,أعوذ,4,0,0
1056,بالله,139,0,0
1057,أن,638,5,3
1058,أكون,9,3,0
1059,من,2759,3,0
1060,الجٰهلين,6,0,0
